EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OrganisationForEconomicCoOperationAndDevelopment|Organisation for Economic Co-operation and Development
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ClimateActionNetwork|Climate Action Network
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#GlobalResearchAllianceOnAgriculturalGreenhouseGases|Global Research Alliance on Agricultural Greenhouse Gases
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ConsultativeGroupOnInternationalAgriculturalResearch|Consultative Group on International Agricultural Research
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#FoodAndAgricultureOrganizationOfTheUnitedNations|Food and Agriculture Organization of the United Nations
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ConcernWorldwide|Concern Worldwide
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WomenInDevelopmentEurope|Women in Development Europe
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanUnion|European Union
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CentreDeCoopérationInternationaleEnRechercheAgronomiquePourLeDéveloppement|Centre de Coopération internationale en Recherche agronomique pour le Développement
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldTradeOrganization|World Trade Organization
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNations|United Nations
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#IntergovernmentalPanelOnClimateChange|Intergovernmental Panel on Climate Change
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommission|European Commission
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CUTSInternational|CUTS International
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InclusionInternational|Inclusion International
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDEconomicsDepartment|Economics Department
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#GlobalFundToFightAIDSTuberculosisAndMalaria|Global Fund to Fight AIDS, Tuberculosis and Malaria
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CommonFundForCommodies|Common Fund for Commodies
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalDevelopmentEvaluationAssociation|International Development Evaluation Association
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#BRIDGE|BRIDGE
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1929|food production
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T646|economic growth
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1501|land
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2279|measurement
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T295|farmers
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1544|agricultural production
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T5537|greenhouse gas emissions
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T3317|water
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T810|natural resources
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4898|climate change
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T5611|green growth strategy
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4549|production
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T33|food
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4478|agriculture
EN-9789264111233-5111051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T5246|sustainable growth
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#France|France
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Paris|Paris
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#CzechRepublic|Czech Republic
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#SouthEastEurope|Southeast Europe
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#EconomiesInTransition|Economies in transition
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Spain|Spain
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Greece|Greece
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#NewZealand|New Zealand
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Ottawa|Ottawa
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#NonOECDCountries|Non-OECD countries
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#OECDCountries|OECD countries
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#UnitedStates|United States
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Switzerland|Switzerland
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Slovakia|Slovak Republic
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#UnitedKingdom|United Kingdom
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ConcernWorldwide|Concern Worldwide
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OrganisationForEconomicCoOperationAndDevelopment|Organisation for Economic Co-operation and Development
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ClimateActionNetwork|Climate Action Network
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InclusionInternational|Inclusion International
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#BRIDGE|BRIDGE
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WomenInDevelopmentEurope|Women in Development Europe
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalDevelopmentEvaluationAssociation|International Development Evaluation Association
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommunities|European Communities
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommission|European Commission
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNations|United Nations
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CommonFundForCommodies|Common Fund for Commodies
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Organisations#AfricanUnion|African Union
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4917|electronic commerce
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2977|offices
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T112|international agreements
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1913|products
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T3613|reports
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4714|conventions
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T655|income
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2808|contracting
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2625|contracts
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T913|enterprises
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1023|state
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4619|articles
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2477|tax agreements
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T835|business
EN-9789264099906-2303031e.pdf|http://kim.oecd.org/Taxonomy/Topics#T5746|permanent establishment
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#France|France
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Canada|Canada
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Brazil|Brazil
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Australia|Australia
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#UnitedStates|United States
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#UnitedKingdom|United Kingdom
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Spain|Spain
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Mexico|Mexico
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#SouthEastEurope|Southeast Europe
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#StateOfSaoPaulo|State of São Paulo
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#LatinAmerica|Latin America
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Europe|Europe
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#OECDCountries|OECD countries
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Brasilia|Brasilia
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OrganisationForEconomicCoOperationAndDevelopment|Organisation for Economic Co-operation and Development
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ClimateActionNetwork|Climate Action Network
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ConcernWorldwide|Concern Worldwide
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldBank|World Bank
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanConferenceOfMinistersOfTransport|European Conference of Ministers of Transport
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WomenInDevelopmentEurope|Women in Development Europe
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanUnion|European Union
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalEnergyAgency|International Energy Agency
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommission|European Commission
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldTradeOrganization|World Trade Organization
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InterAmericanDevelopmentBank|Inter-American Development Bank
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CUTSInternational|CUTS International
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InclusionInternational|Inclusion International
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDPublicAffairsAndCommunicationsDirectorate|Public Affairs and Communications Directorate
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommunity|European Community
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDPublicGovernanceAndTerritorialDevelopmentDirectorate|Public Governance and Territorial Development Directorate
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CaisseDesDepotsEtConsignations|Deposits and Consignments Fund
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNationsConferenceOnTradeAndDevelopment|United Nations Conference on Trade and Development
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNationsEconomicCommissionForEurope|United Nations Economic Commission for Europe
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDGeneralSecretariat|General Secretariat
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#BRIDGE|BRIDGE
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalOrganizationForStandardization|International Organization for Standardization
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDDirectorateForFoodAgricultureAndFisheries|Directorate for Food, Agriculture and Fisheries
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#FederalGovernmentOfTheUnitedStates|Federal government of the United States
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#PanAmericanHealthOrganization|Pan American Health Organization
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CenterForInternationalPrivateEnterprise|Center for International Private Enterprise
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CommonSouthernMarket|Common Southern Market
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDEconomicsDepartment|Economics Department
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNations|United Nations
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalCriminalCourt|International Criminal Court
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#StrategicPartnershipWithAfrica|Strategic Partnership with Africa
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDDirectorateForFinancialAndEnterpriseAffairs|Directorate for Financial and Enterprise Affairs
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EconomicResearchForumForTheArabCountriesIranAndTurkey|Economic Research Forum for the Arab Countries, Iran and Turkey
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#NuclearEnergyAgency|Nuclear Energy Agency
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalInstituteForDemocracyAndElectoralAssistance|International Institute for Democracy and Electoral Assistance
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#DevelopmentAssistanceCommittee|Development Assistance Committee
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CommonFundForCommodies|Common Fund for Commodies
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldRoadAssociation|World Road Association
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1938|processing
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T6280|transport industry
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2055|energy
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4524|telecommunications
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T902|consumers
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2352|competition
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4530|transport
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2364|marketing
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T935|government
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T768|market
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1023|state
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T113|law
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T687|health insurance
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T944|regulations
EN-9789264042933-4208061e.pdf|http://kim.oecd.org/Taxonomy/Topics#T5814|regulatory reform
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#World|World
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#China|China
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#DevelopingCountries|Developing countries
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#DevelopedCountries|Developed countries
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#UnitedStates|United States
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Taiwan|Chinese Taipei
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Japan|Japan
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#OECDCountries|OECD countries
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#UnitedKingdom|United Kingdom
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#EuropeanUnionCountries|European Union
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#CentralAndEasternEurope|Central and Eastern Europe
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#NonOECDCountries|Non-OECD countries
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#MexicoState|Mexico
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#DominicanRepublic|Dominican Republic
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#LeastDevelopedCountries|Least developed countries
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OrganisationForEconomicCoOperationAndDevelopment|Organisation for Economic Co-operation and Development
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanUnion|European Union
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ClimateActionNetwork|Climate Action Network
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldTradeOrganization|World Trade Organization
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#NorthAmericanFreeTradeAgreement|North American Free Trade Agreement
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldBank|World Bank
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ConcernWorldwide|Concern Worldwide
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNations|United Nations
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNationsConferenceOnTradeAndDevelopment|United Nations Conference on Trade and Development
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CUTSInternational|CUTS International
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#AsiaPacificEconomicCooperation|Asia-Pacific Economic Cooperation
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanFreeTradeAssociation|European Free Trade Association
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalTradeCentre|International Trade Centre
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#GeneralAgreementOnTariffsAndTrade|General Agreement on Tariffs and Trade
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WomenInDevelopmentEurope|Women in Development Europe
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InclusionInternational|Inclusion International
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommission|European Commission
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedStatesInternationalTradeCommission|United States International Trade Commission
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalMonetaryFund|International Monetary Fund
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#AssociationOfSoutheastAsianNations|Association of Southeast Asian Nations
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedStatesAgencyForInternationalDevelopment|United States Agency for International Development
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#StatisticalOfficeOfTheEuropeanCommunities|Statistical Office of the European Communities
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanPolicyCentre|European Policy Centre
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalEnergyAgency|International Energy Agency
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNationsEconomicAndSocialCommissionForAsiaAndThePacific|United Nations Economic and Social Commission for Asia and the Pacific
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanCommunities|European Communities
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDDirectorateForEmploymentLabourAndSocialAffairs|Directorate for Employment, Labour and Social Affairs
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#WorldBankGroup|World Bank Group
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalFoodPolicyResearchInstitute|International Food Policy Research Institute
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CommonSouthernMarket|Common Southern Market
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalChamberOfShipping|International Chamber of Shipping
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDTradeDirectorate|Trade Directorate
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalDevelopmentEvaluationAssociation|International Development Evaluation Association
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#JapaneseShipownersAssociation|Japanese Shipowners' Association
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#AsianDevelopmentBank|Asian Development Bank
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnitedNationsEconomicCommissionForAfrica|United Nations Economic Commission for Africa
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalMaritimeOrganization|International Maritime Organization
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InternationalAstronauticalFederation|International Astronautical Federation
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDGeneralSecretariat|General Secretariat
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#UnionForTheMediterranean|Union for the Mediterranean
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EuropeanParliament|European Parliament
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDEconomicsDepartment|Economics Department
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#ConsumersInternational|Consumers International
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#GroupOfEight|Group of Eight
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CentreForCoOperationWithNonMembers|Centre for Co-operation with Non-Members
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#DevelopmentCentre|Development Centre
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#OECDPublicAffairsAndCommunicationsDirectorate|Public Affairs and Communications Directorate
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#CommonFundForCommodies|Common Fund for Commodies
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#BRIDGE|BRIDGE
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#EconomicResearchForumForTheArabCountriesIranAndTurkey|Economic Research Forum for the Arab Countries, Iran and Turkey
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Organisations#InstituteOfDevelopmentStudies|Institute of Development Studies
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T697|unemployment insurance
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1837|exports
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1023|state
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T3772|suppliers
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2439|imports
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T5743|mutual agreement procedure
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T209|tariffs
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T768|market
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T163|trade
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1913|products
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2006|clothing industry
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4549|production
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T2005|textile industry
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T1069|workers
EN-9789264018556-2204051e.pdf|http://kim.oecd.org/Taxonomy/Topics#T4493|textiles
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#France|France
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Europe|Europe
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Brussels|Brussels
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Switzerland|Switzerland
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Italy|Italy
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Rome|Rome
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Germany|Germany
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#MilanProvince|Milan
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#Alps|Alps
FR-9789282113202-7504062e.pdf|http://kim.oecd.org/Taxonomy/GeographicalAreas#WesternEurope|Western Europe
